OBJECTID,PA_ID,PA_PID,NAME,TYPE,TYPE_ABBR,IUCN,NRS_PA,NRS_MPA,GAZ_AREA,GIS_AREA,GAZ_DATE,LATEST_GAZ,STATE,AUTHORITY,DATASOURCE,GOVERNANCE,COMMENTS,ENVIRON,OVERLAP,MGT_PLAN,RES_NUMBER,ZONE_TYPE,EPBC,LONGITUDE,LATITUDE,PA_SYSTEM,Shape__Area,Shape__Length
15717,SA_10147,SA_10147,The Heath,Forest Reserve,FR,IV,Y,,205.72689731,204.76624818,,,SA,SA_FRST,SA_DEW,G,,T,1,M,SA_10147,,State,140.91888138,-37.57649595,NRS,0.000208853759612071,0.0775256733231259
15718,SA_0210,SA_0210,Kenneth Stirling,Conservation Park,CP,III,Y,,1706.4946313,252.23223931,1990/12/13 00:00:00+00,1990/12/13 00:00:00+00,SA,SA_DEW,SA_DEW,G,,T,1,N,SA_0210,,State,138.79346368,-34.9600934,NRS,0.000248951651864453,0.190919331355089
15719,TAS_13712,TAS_13712_a,Apsley River,Conservation Covenant,ACCP,IV,Y,,0,100.40205831,2013/07/17 00:00:00+00,2013/07/17 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,Rev_Fund,T,1,M,TAS13712,,Private,148.25672887,-41.86095231,NRS,0.00010886750572895,0.0511162607829289
15720,SA_1475,SA_1475,Unnamed (No.HA1475),Heritage Agreement,HA,III,Y,,6.89635229,6.90847256,2010/08/19 00:00:00+00,2010/08/19 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_1475,,State,138.8475849,-35.20705925,NRS,6.838493554796e-06,0.0186583534399367
15722,TAS_10028,TAS_10028_b,Templestowe #1,Conservation Covenant,ACCP,IV,Y,,0,12.07761535,2003/07/15 00:00:00+00,2003/07/15 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,PAPL,T,1,M,TAS10028,,Private,148.28577714,-41.73722138,NRS,1.3071261562473e-05,0.0177736757103238
15723,SA_1433,SA_1433,Unnamed (No.HA1433),Heritage Agreement,HA,III,Y,,44.01115126,44.05710256,2008/07/28 00:00:00+00,2008/07/28 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_1433,,State,138.17823147,-35.55204964,NRS,4.37939752048925e-05,0.0468791760591618
15724,TAS_50252,TAS_50252_ag,Southwest,National Park,NP,II,Y,,0,0.32422119,1951/10/24 00:00:00+00,2013/12/18 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,M,TAS50252,,State,145.7404174,-43.14549695,NRS,3.587534824645e-07,0.00248808419169415
15725,TAS_50154,TAS_50154_a,Waterhouse,Conservation Area,CA,VI,Y,,0,6870.37190711,1996/12/25 00:00:00+00,2012/07/18 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,M,TAS50154,,State,147.61938877,-40.86790001,NRS,0.00734110521547048,1.07341507416675
15729,SA_945,SA_945,Unnamed (No.HA945),Heritage Agreement,HA,III,Y,,12.64701936,12.66908167,1994/11/18 00:00:00+00,1994/11/18 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_945,,State,138.8192088,-35.21499086,NRS,1.2541857407378e-05,0.0209890025980397
15730,NSW_N0800,NSW_N0800,Valla,Nature Reserve,NR,IV,Y,,47.29,47.56500791,1999/03/05 00:00:00+00,2005/12/23 00:00:00+00,NSW,NSW_DCCEEW,NSW_DCCEEW,G,,T,1,M,N0800,,State,153.00745887,-30.59582903,NRS,4.4736527178118e-05,0.0652552705003818
15731,VIC_3560,VIC_3560,Buenba,Reference Area,RA,Ia,Y,,0,352.09101862,1982/08/04 00:00:00+00,1982/08/04 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,2,M,3560,,State,147.886014,-36.72566693,NRS,0.00035516724193945,0.0799820172126089
15732,TAS_14018,TAS_14018_d,Five Rivers,Conservation Covenant,ACCP,IV,Y,,0,122.85976273,2014/06/30 00:00:00+00,2014/06/30 00:00:00+00,TAS,TLC,NRE_TAS,P,PAPL (TLC) TLC Reserve,T,1,M,TAS14018,,Private,146.49655215,-42.02712948,NRS,0.000133556650433032,0.0894294265467908
15734,TAS_50413,TAS_50413_a,Mount Roland,Regional Reserve,RR,VI,Y,,0,176.46263521,2000/12/27 00:00:00+00,2011/07/13 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,T,1,I,TAS50413,,State,146.2569821,-41.44445819,NRS,0.000190125232272804,0.106774006507573
15735,TAS_10126,TAS_10126_b,South Esk Pine,Conservation Covenant,ACCP,IV,Y,,0,0.04635212,2005/02/18 00:00:00+00,2005/02/18 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,PAPL,T,1,M,TAS10126,,Private,148.23557348,-41.94096417,NRS,5.03230158195e-08,0.00185078765008183
15737,VIC_1657,VIC_1657,Yea G116 B.R,Natural Features Reserve,NFR,IV,Y,,0.134,0.13402807,1997/06/17 00:00:00+00,1997/06/17 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1657,,State,145.40214798,-37.24497623,NRS,1.36111400536e-07,0.00172265748961418
15738,QLD_NR1578,QLD_NR1578,Tinkerbell,Nature Refuge,NREF,VI,Y,,42.17,42.11082303,2010/12/10 00:00:00+00,2010/12/10 00:00:00+00,QLD,QLD_DES,QLD_DES,P,PA_ID/PA_PID based on old Reserve Number.,T,1,N,AP19083,,Private,151.89183732,-28.8093555,NRS,3.89222428446665e-05,0.0337113974335956
15739,VIC_2462,VIC_2462,Daahl B.R.,Natural Features Reserve,NFR,IV,Y,,119.675,119.71127472,1983/11/22 00:00:00+00,1983/11/22 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,2462,,State,142.03387233,-37.08405958,NRS,0.000121319701022279,0.0477885338907492
15742,WA_38649,WA_38649,Mogumber,Nature Reserve,NR,Ia,Y,,231.001,231.13683453,1984/03/16 00:00:00+00,1984/03/16 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,I,WA38649,,State,116.04051213,-31.0702136,NRS,0.000218451105416693,0.0762367750666561
15743,VIC_2188,VIC_2188,Briagolong B.R.,Natural Features Reserve,NFR,IV,Y,,10.348,10.34879513,1984/06/19 00:00:00+00,1993/04/27 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,2188,,State,147.02380295,-37.80734743,NRS,1.05876915206165e-05,0.0184527431925048
15744,TAS_50771,TAS_50771_b,Table Mountain Shore,Conservation Area,CA,IV,Y,,0,0.50452393,2011/10/12 00:00:00+00,2011/10/12 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,CLAC,T,1,N,TAS50771,,State,147.15845614,-42.19921612,NRS,5.49942304253e-07,0.00416667945247542
15745,NSW_N1082,NSW_N1082,Durridgere,CCA Zone 3 State Conservation Area,CCAZ3,II,Y,,6172.2,6143.04190382,2005/12/01 00:00:00+00,2011/01/01 00:00:00+00,NSW,NSW_DCCEEW,NSW_DCCEEW,G,,T,1,I,N1082,,State,149.86840843,-32.11867575,NRS,0.00587013324955046,1.36002211882986
15746,WA_42443,WA_42443,Shell Beach,Conservation Park,CP,III,Y,,517.7606,402.15597853,1993/01/08 00:00:00+00,1993/01/08 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,M,WA42443,,State,113.750264,-26.20575899,NRS,0.000363192060087575,0.219819769913272
15748,TAS_50619,TAS_50619_l,Prime Seal Island,Conservation Area,CA,VI,Y,,0,0.18007039,2010/02/17 00:00:00+00,2010/02/17 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,N,TAS50619,,State,147.740358,-40.08255601,NRS,1.901406028155e-07,0.0018806788528584
15749,WA_19098,WA_19098,Cronin,Nature Reserve,NR,Ia,Y,,262.8968,276.44995722,1932/03/18 00:00:00+00,1991/05/24 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,I,WA19098,,State,117.6718461,-33.20893639,NRS,0.000267351278316437,0.0857604296071268
15751,VIC_1753,VIC_1753,Bunyip G212 B.R.,Natural Features Reserve,NFR,IV,Y,,0.389,0.38865147,1997/06/17 00:00:00+00,1998/01/20 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1753,,State,145.7442904,-38.08458446,NRS,3.99107011336e-07,0.00270956540897763
15752,NSW_N0066,NSW_N0066,Kamay Botany Bay,National Park,NP,II,Y,,456.3302,498.42214773,1984/11/23 00:00:00+00,2018/06/01 00:00:00+00,NSW,NSW_DCCEEW,NSW_DCCEEW,G,,T,1,M,N0066,,State,151.21967142,-34.03090236,NRS,0.000486474603185439,0.303538384936478
15753,TAS_21781,TAS_21781_b,Loongana,Conservation Covenant,ACCP,IV,Y,,0,10.05587255,2006/04/20 00:00:00+00,2006/04/20 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,PFRP,T,1,M,TAS21781,,Private,145.94079792,-41.40060317,NRS,1.08276874144065e-05,0.0243064612339326
15757,VIC_2481,VIC_2481,Pipetrack B.R.,Natural Features Reserve,NFR,IV,Y,,12.667,12.67101613,1983/11/22 00:00:00+00,2004/08/24 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,2481,,State,142.74337389,-37.07946917,NRS,1.2840209041823e-05,0.0210171709780672
15758,NSW_FR201,NSW_FR201,Dampier,Flora Reserve,FLR,Ia,Y,,263,3.98194964,2020/12/18 00:00:00+00,2020/12/18 00:00:00+00,NSW,FC_NSW,FC_NSW,G,,T,2,M,FR201,,State,149.7130547,-36.09793301,NRS,3.985063041155e-06,0.0570176828146365
15759,QLD_0280MYA001,QLD_0280MYA001,Myora,Conservation Park,CP,III,Y,,10.43,10.44101182,1975/03/15 00:00:00+00,2016/07/01 00:00:00+00,QLD,QLD_DES,QLD_DES,J,,T,1,M,0280MYA001,,State,153.4165798,-27.4777536,NRS,9.533706518001e-06,0.0130846817566005
15762,QLD_0998SPP001,QLD_0998SPP001,Springbrook,Conservation Park,CP,III,Y,,37.5,37.19016199,2008/10/03 00:00:00+00,2016/07/01 00:00:00+00,QLD,QLD_DES,QLD_DES,G,,T,1,M,0998SPP001,,State,153.24487972,-28.11084266,NRS,3.4152428217308e-05,0.0405667094193388
15764,SA_1577,SA_1577,Unnamed (No.HA1577),Heritage Agreement,HA,III,Y,,117.87751042,6.042e-05,2017/05/18 00:00:00+00,2017/05/18 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,2,N,SA_1577,,State,138.74550293,-35.24823974,NRS,5.8967718e-11,0.00868759413847552
15766,VIC_1093,VIC_1093,Bumbang I39 B.R.,Natural Features Reserve,NFR,IV,Y,,65.254,64.09430856,1979/05/01 00:00:00+00,2009/03/24 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1093,,State,142.75145867,-34.63884791,NRS,6.3014416511606e-05,0.0493158926100727
15769,VIC_1691,VIC_1691,Smiths Gully G150 B.R.,Natural Features Reserve,NFR,IV,Y,,0.49,0.4904961,1997/06/17 00:00:00+00,1997/06/17 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1691,,State,145.29488153,-37.62140257,NRS,5.005907050265e-07,0.00305839588208755
15770,TAS_14360,TAS_14360,Heathy Hill Dr #12,Conservation Covenant,ACCP,IV,Y,,0,19.01560257,2009/02/19 00:00:00+00,2009/02/19 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,Offset,T,1,M,TAS14360,,Private,147.68681528,-43.02033391,NRS,2.099853562136e-05,0.0245413121209095
15771,SA_77,SA_77,Unnamed (No.HA77),Heritage Agreement,HA,III,Y,,22.39981498,22.4273944,1985/10/07 00:00:00+00,1985/10/07 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_77,,State,138.39777095,-35.46570831,NRS,2.2269679693381e-05,0.0312953882035547
15774,VIC_1901,VIC_1901,Rupanyup I111 B.R,Natural Features Reserve,NFR,IV,Y,,45.189,45.19975185,1987/09/22 00:00:00+00,1992/06/30 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1901,,State,142.57562124,-36.54767985,NRS,4.54921476493585e-05,0.0401571076348424
15776,TAS_10014,TAS_10014_a,Douglas River,Conservation Covenant,ACCP,IV,Y,,0,2.76024697,2003/01/01 00:00:00+00,2003/01/01 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,PAPL,T,1,M,TAS10014,,Private,148.24994708,-41.81371069,NRS,2.990849852116e-06,0.00995134184103318
15778,NSW_N1163,NSW_N1163,Adelyne,CCA Zone 3 State Conservation Area,CCAZ3,II,Y,,147.7,145.45587646,2011/01/01 00:00:00+00,2011/01/01 00:00:00+00,NSW,NSW_DCCEEW,NSW_DCCEEW,G,,T,1,I,N1163,,State,149.25692186,-31.95693429,NRS,0.000138755682268432,0.0747287649155231
15779,VIC_197,VIC_197,Mount Bullfight N.C.R,Natural Features Reserve,NFR,Ia,Y,,640.081,640.23748729,1997/06/17 00:00:00+00,1997/06/17 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,197,,State,145.92461163,-37.4400828,NRS,0.000651844936011158,0.129942123972874
15780,VIC_1711,VIC_1711,Kallista B.R.,Natural Features Reserve,NFR,IV,Y,,1.159,1.15942206,1997/06/17 00:00:00+00,1997/06/17 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1711,,State,145.38032871,-37.88480957,NRS,1.187427933825e-06,0.00499414407644656
15781,SA_519,SA_519,Unnamed (No.HA519),Heritage Agreement,HA,III,Y,,569.27737296,570.97017125,1991/07/11 00:00:00+00,1991/07/11 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_519,,State,139.9082051,-34.51071756,NRS,0.000560508598970144,0.100363428815076
15782,TAS_50069,TAS_50069,Lake Dulverton,Conservation Area,CA,V,Y,,0,230.80873847,1929/12/24 00:00:00+00,2007/12/12 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,T,1,M,TAS50069,,State,147.38339342,-42.30998748,NRS,0.000252027471358205,0.104223889340957
15783,VIC_459,VIC_459,Lake Corringle W.R,Natural Features Reserve,NFR,VI,Y,,921.934,0.00521638,1979/05/01 00:00:00+00,2011/03/15 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,Update  Shape 2024,T,2,N,459,,State,148.52207252,-37.7556136,NRS,5.3333385875e-09,0.0152029806499687
15784,SA_415,SA_415,Unnamed (No.HA415),Heritage Agreement,HA,III,Y,,513.62502798,515.99804286,1990/10/09 00:00:00+00,1990/10/09 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_415,,State,135.12600364,-32.92626981,NRS,0.000497446436046851,0.0893822288200079
15786,QLD_NR271,QLD_NR271,Rayner,Nature Refuge,NREF,VI,Y,,96.3,96.38632492,2005/06/24 00:00:00+00,2005/06/24 00:00:00+00,QLD,QLD_DES,QLD_DES,P,PA_ID/PA_PID based on old Reserve Number.,T,1,N,PA200,,Private,145.72723288,-17.46707822,NRS,8.19902568914235e-05,0.0468253659016254
15788,TAS_50696,TAS_50696_k,Doctors Rocks,Conservation Area,CA,V,Y,,0,0.05620079,2011/09/28 00:00:00+00,2011/09/28 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,CLAC,B,1,N,TAS50696,,State,145.77417768,-40.99807956,NRS,6.01476139755e-08,0.00109122920281505
15789,VIC_2738,VIC_2738,Deep Creek SS.R.,Natural Features Reserve,NFR,III,Y,,5.263,5.2629139,1986/09/30 00:00:00+00,2003/10/14 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,2738,,State,145.1924277,-36.13237339,NRS,5.2692636999345e-06,0.0094001128743626
15790,SA_1245,SA_1245,Unnamed (No.HA1245),Heritage Agreement,HA,III,Y,,11.74580466,11.75301004,2001/12/04 00:00:00+00,2001/12/04 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_1245,,State,137.60609754,-35.74302774,NRS,1.1710391463241e-05,0.0142593269317089
15791,WA_32776,WA_32776_a,Kau Rock,Nature Reserve,NR,Ia,Y,,4732.1055,4731.23918739,1974/08/02 00:00:00+00,1989/05/05 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,M,WA32776,,State,122.31757876,-33.46188045,NRS,0.00458854271120908,0.28205691600838
15792,VIC_3618,VIC_3618,Wallaby Creek,Natural Catchment Area,NCA,II,Y,,0,2655.50849894,1992/09/10 00:00:00+00,1992/09/10 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,2,M,3618,,State,148.62424525,-37.0079375,NRS,0.00268852601498113,0.251880885560538
15793,VIC_3038,VIC_3038,Smoko SS.R.,Natural Features Reserve,NFR,III,Y,,29.706,29.71403683,1979/05/01 00:00:00+00,1979/05/01 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,3038,,State,147.07001554,-36.8208851,NRS,3.0010755896671e-05,0.0379142329161267
15794,TAS_50249,TAS_50249_a,Rocky Cape,National Park,NP,II,Y,,0,2784.31525468,1967/06/21 00:00:00+00,2002/12/18 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,I,TAS50249,,State,145.51936937,-40.89917532,NRS,0.00297551013891389,0.664904188997351
15795,TAS_50123,TAS_50123_c,Sister Islands,Conservation Area,CA,VI,Y,,0,795.67066121,1957/07/17 00:00:00+00,2012/02/15 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,I,TAS50123,,State,147.91314051,-39.69332509,NRS,0.000835503711148772,0.253713498658193
15796,TAS_50251,TAS_50251_l,South Bruny,National Park,NP,II,Y,,0,0.08900883,1919/01/14 00:00:00+00,2000/12/13 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,M,TAS50251,,State,147.09354966,-43.42883505,NRS,9.89422678445e-08,0.00162395751284619
15798,QLD_NR3269,QLD_NR3269,Jingeri (B),Nature Refuge,NREF,VI,Y,,29,29.51608302,2014/11/20 00:00:00+00,2014/11/20 00:00:00+00,QLD,QLD_DES,QLD_DES,P,PA_ID/PA_PID based on old Reserve Number.,T,1,N,AP21384,,Private,153.07343593,-28.17581144,NRS,2.7121402462711e-05,0.0328241548887626
15800,SA_1656,SA_1656,Unnamed (No.HA1656),Heritage Agreement,HA,III,Y,,18.81109714,9.43067737,2022/10/12 00:00:00+00,2022/10/12 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_1656,,State,139.49871791,-34.70157704,NRS,9.2787746199395e-06,0.0209605093257136
15802,WA_08428,WA_08428_b,Leeuwin-Naturaliste,National Park,NP,II,Y,,0,107.61974921,1913/12/24 00:00:00+00,1979/01/19 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,M,WA14779,,State,115.16263459,-34.29162275,NRS,0.000105372392299782,0.128031696224512
15804,VIC_1576,VIC_1576,Gorong I106 B.R,Natural Features Reserve,NFR,IV,Y,,6.701,6.70240835,1988/08/23 00:00:00+00,1988/08/23 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,Update  Shape 2024,T,1,N,1576,,State,144.31426644,-37.63800974,NRS,6.8418465364645e-06,0.01294234764726
15806,QLD_0766CBO001,QLD_0766CBO001,Combo 2,Conservation Park,CP,III,Y,,22.76,22.77385807,1996/03/22 00:00:00+00,2016/07/01 00:00:00+00,QLD,QLD_DES,QLD_DES,G,,T,1,M,0766CBO001,,State,142.06714056,-21.6017926,NRS,1.9863314318008e-05,0.0187748023047214
15807,VIC_748,VIC_748,McClures Swamp W.R,Natural Features Reserve,NFR,VI,Y,,36.688,36.69803912,1983/11/22 00:00:00+00,1997/02/11 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,748,,State,141.78011332,-36.75805903,NRS,3.7034450907536e-05,0.0268432250182114
15808,SA_527,SA_527,Unnamed (No.HA527),Heritage Agreement,HA,III,Y,,423.66741235,424.85227037,1991/08/15 00:00:00+00,1991/08/15 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_527,,State,140.60742307,-34.62278567,NRS,0.000417623324650488,0.129214061536512
15809,WA_14694,WA_14694,Unnamed WA14694,Nature Reserve,NR,Ia,Y,,40.504,40.50424405,1913/11/21 00:00:00+00,1991/08/09 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,I,WA14694,,State,117.63482706,-32.5837348,NRS,3.8901223587182e-05,0.0273874560967473
15810,WA_11343,WA_11343,Unnamed WA11343,Nature Reserve,NR,Ia,Y,,124.714,124.67920835,1908/04/03 00:00:00+00,2002/11/12 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,M,WA11343,,State,117.23834964,-34.56819985,NRS,0.000122476638485768,0.0447305042232771
15811,TAS_50081,TAS_50081_f,Low Point,Conservation Area,CA,VI,Y,,0,0.49031857,2002/12/25 00:00:00+00,2011/10/12 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,I,TAS50081,,State,147.77934745,-39.84892796,NRS,5.16000398785e-07,0.00540675557275295
15813,NSW_LHI,NSW_LHI,Lord Howe Island,Permanent Park Preserve,PPP,II,Y,,1340.81,1313.85823153,,,NSW,NSW_DCCEEW,LHI_Board,G,,T,1,M,LHI,,State,159.0859994,-31.56381329,NRS,0.00124810129978583,0.588577421535643
15814,WA_35659,WA_35659,Unnamed WA35659,Nature Reserve,NR,Ia,Y,,1008.8899,1008.80246563,1978/10/20 00:00:00+00,1990/06/29 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,M,WA35659,,State,121.0903569,-33.24306663,NRS,0.000975981147956144,0.12708996226447
15815,TAS_50252,TAS_50252_ar,Southwest,National Park,NP,II,Y,,0,0.07672543,1951/10/24 00:00:00+00,2013/12/18 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,M,TAS50252,,State,145.77707372,-43.22989728,NRS,8.50131101615e-08,0.00161728298647236
15816,TAS_50219,TAS_50219,Macquarie Harbour,Historic Site,HS,II,Y,,0,15231.31915417,1954/05/19 00:00:00+00,1999/04/30 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,M,TAS50219,,State,145.44934617,-42.36635987,NRS,0.0166457739367102,1.19686191536337
15817,WA_45772,WA_45772,Unnamed WA45772,5(1)(h) Reserve,S5H,V,Y,,0.4706,0.47064629,2000/05/19 00:00:00+00,2004/10/07 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,I,WA45772,,State,115.80503784,-31.92969163,NRS,4.488367747735e-07,0.00363820686334239
15818,QLD_1078BGD001,QLD_1078BGD001,Bouldercombe Gorge,Conservation Park,CP,III,Y,,389.58,389.35409756,2013/08/23 00:00:00+00,2016/07/01 00:00:00+00,QLD,QLD_DES,QLD_DES,G,,T,1,M,1078BGD001,,State,150.49083121,-23.60858174,NRS,0.000344468118960368,0.10866409817824
15819,SA_437,SA_437,Unnamed (No.HA437),Heritage Agreement,HA,III,Y,,58.45163882,58.6334317,1991/01/03 00:00:00+00,1991/01/03 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_437,,State,140.15759416,-34.42353222,NRS,5.74999087676125e-05,0.0381579232919342
15820,QLD_4244MIC001,QLD_4244MIC001,Magnetic Island 1,Conservation Park,CP,III,Y,,64.7537,68.49290275,2018/12/14 00:00:00+00,2023/03/31 00:00:00+00,QLD,QLD_DES,QLD_DES,G,,T,1,M,4244MIC001,,State,146.79903328,-19.14955657,NRS,5.88172187634095e-05,0.110705156548625
15821,TAS_21884,TAS_21884_a,Roberts Hill,Conservation Covenant,ACCP,IV,Y,,0,6.95325746,2008/06/26 00:00:00+00,2008/06/26 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,PFRP,T,1,M,TAS21884,,Private,147.3057809,-43.15023221,NRS,7.6944518146335e-06,0.0132004143714079
15825,VIC_3464,VIC_3464,Tarpaulin Bend,Reference Area,RA,Ia,Y,,0,409.21216182,1998/06/25 00:00:00+00,1998/06/25 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,M,3464,,State,142.46069705,-34.57272128,NRS,0.000401997185977284,0.0805708658344996
15826,SA_998,SA_998,Unnamed (No.HA998),Heritage Agreement,HA,III,Y,,56.53786142,56.67621774,1995/08/07 00:00:00+00,1995/08/07 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_998,,State,139.95867316,-34.8362769,NRS,5.5851949658603e-05,0.0421358918937521
15827,VIC_3533,VIC_3533,Jemba,Reference Area,RA,Ia,Y,,0,955.93067317,1996/07/11 00:00:00+00,1996/07/11 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,2,M,3533,,State,147.72051678,-36.04914741,NRS,0.000956100867078645,0.178047758813473
15828,TAS_10742,TAS_10742_a,Toxteth Park #3,Conservation Covenant,ACCP,IV,Y,,0,1.92800134,2003/04/10 00:00:00+00,2003/04/10 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,PAPL,T,1,M,TAS10742,,Private,148.24401886,-41.84425468,NRS,2.0900558849985e-06,0.00718190575932243
15829,NT_PA21,NT_PA21_d,Manton Dam Recreation Area,Other Conservation Area,OCA,V,Y,,0,308.16962141,1989/11/23 00:00:00+00,1989/11/23 00:00:00+00,NT,NT_PWCNT,NT_PWCNT,G,Owned by Power and Water Authorty leased to CLC till 2088,T,1,M,,,State,131.130013,-12.9545364,NRS,0.000256721765169794,0.0679865023516309
15832,SA_0124,SA_0124,Nuyts Reef,Conservation Park,CP,Ia,Y,,141.34189633,23.6707142,1967/03/16 00:00:00+00,1991/12/19 00:00:00+00,SA,SA_DEW,SA_DEW,G,,B,1,M,SA_0124,,State,132.13571351,-32.12105799,NRS,2.2617640899492e-05,0.0607320809030405
15833,WA_19082,WA_19082_c,Dongolocking,Nature Reserve,NR,Ia,Y,,130.1852,130.13046239,1929/04/26 00:00:00+00,1991/03/28 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,I,WA19087,,State,117.78431411,-33.04251985,NRS,0.000125614814441837,0.0538132993066444
15834,TAS_14395,TAS_14395_a,Karana,Conservation Covenant,ACCP,IV,Y,,0,7.32977976,2021/06/17 00:00:00+00,2021/06/17 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,Offset,T,1,M,TAS14395,,Private,147.26211754,-43.10436515,NRS,8.105136364399e-06,0.0137934552902269
15836,SA_830,SA_830,Unnamed (No.HA830),Heritage Agreement,HA,III,Y,,339.72223561,340.73981583,1993/07/12 00:00:00+00,1993/07/12 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_830,,State,139.74308027,-34.50336309,NRS,0.000334443074092727,0.116607164316097
15838,TAS_10922,TAS_10922_e,Surrey Hills Estate,Conservation Covenant,ACCP,IV,Y,,0,283.96634814,2010/03/03 00:00:00+00,2010/03/03 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,NFVP,T,1,M,TAS10922,,Private,145.62468147,-41.4407335,NRS,0.000305933971528064,0.0845457675590074
15839,SA_383,SA_383,Unnamed (No.HA383),Heritage Agreement,HA,III,Y,,482.37531487,484.00670934,1990/07/25 00:00:00+00,1990/07/25 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_383,,State,140.03946778,-34.22803188,NRS,0.000473573719953834,0.167190473018774
15840,QLD_0691ABB001,QLD_0691ABB001,Abbot Bay,Conservation Park,CP,III,Y,,151,144.27108756,1994/08/12 00:00:00+00,2019/04/19 00:00:00+00,QLD,QLD_DES,QLD_DES,G,,T,1,M,0691ABB001,,State,147.95688681,-19.92245391,NRS,0.000124461408829371,0.0699992500356095
